,tanggal,MENINGGAL,SEMBUH,DIRAWAT_OR_ISOLASI,AKUMULASI_KASUS,AKUMULASI_SEMBUH,AKUMULASI_MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,PROVINSI,KASUS
0,2021-06-21,2.0,26.0,7.0,63029.0,61406.0,960.0,663.0,SULAWESI SELATAN,35.0
0,2021-06-22,1.0,22.0,107.0,63159.0,61428.0,961.0,770.0,SULAWESI SELATAN,130.0
0,2021-06-23,0.0,17.0,113.0,63289.0,61445.0,961.0,883.0,SULAWESI SELATAN,130.0
0,2021-06-24,1.0,15.0,84.0,63389.0,61460.0,962.0,967.0,SULAWESI SELATAN,100.0
0,2021-06-25,2.0,19.0,130.0,63540.0,61479.0,964.0,1097.0,SULAWESI SELATAN,151.0
0,2021-06-26,2.0,55.0,69.0,63666.0,61534.0,966.0,1166.0,SULAWESI SELATAN,126.0
0,2021-06-27,5.0,102.0,-14.0,63759.0,61636.0,971.0,1152.0,SULAWESI SELATAN,93.0
0,2021-06-28,2.0,102.0,21.0,63884.0,61738.0,973.0,1173.0,SULAWESI SELATAN,125.0
0,2021-06-29,2.0,73.0,60.0,64019.0,61811.0,975.0,1233.0,SULAWESI SELATAN,135.0
0,2021-06-30,8.0,78.0,126.0,64231.0,61889.0,983.0,1359.0,SULAWESI SELATAN,212.0
0,2021-07-01,1.0,61.0,191.0,64484.0,61950.0,984.0,1550.0,SULAWESI SELATAN,253.0
0,2021-07-02,4.0,51.0,272.0,64811.0,62001.0,988.0,1822.0,SULAWESI SELATAN,327.0
0,2021-07-03,0.0,58.0,270.0,65139.0,62059.0,988.0,2092.0,SULAWESI SELATAN,328.0
0,2021-07-04,3.0,80.0,93.0,65315.0,62139.0,991.0,2185.0,SULAWESI SELATAN,176.0
0,2021-07-05,2.0,91.0,126.0,65534.0,62230.0,993.0,2311.0,SULAWESI SELATAN,219.0
0,2021-07-06,0.0,71.0,178.0,65783.0,62301.0,993.0,2489.0,SULAWESI SELATAN,249.0
0,2021-07-07,8.0,73.0,404.0,66268.0,62374.0,1001.0,2893.0,SULAWESI SELATAN,485.0
0,2021-07-08,10.0,147.0,343.0,66768.0,62521.0,1011.0,3236.0,SULAWESI SELATAN,500.0
0,2021-07-09,7.0,119.0,385.0,67279.0,62640.0,1018.0,3621.0,SULAWESI SELATAN,511.0
0,2021-07-10,8.0,203.0,362.0,67852.0,62843.0,1026.0,3983.0,SULAWESI SELATAN,573.0
0,2021-07-11,4.0,188.0,285.0,68329.0,63031.0,1030.0,4268.0,SULAWESI SELATAN,477.0
0,2021-07-12,6.0,222.0,62.0,68619.0,63253.0,1036.0,4330.0,SULAWESI SELATAN,290.0
0,2021-07-13,4.0,158.0,369.0,69150.0,63411.0,1040.0,4699.0,SULAWESI SELATAN,531.0
0,2021-07-14,6.0,206.0,336.0,69698.0,63617.0,1046.0,5035.0,SULAWESI SELATAN,548.0
0,2021-07-15,5.0,232.0,357.0,70292.0,63849.0,1051.0,5392.0,SULAWESI SELATAN,594.0
0,2021-07-16,12.0,288.0,439.0,71031.0,64137.0,1063.0,5831.0,SULAWESI SELATAN,739.0
0,2021-07-17,11.0,259.0,502.0,71803.0,64396.0,1074.0,6333.0,SULAWESI SELATAN,772.0
0,2021-07-18,17.0,347.0,70.0,72237.0,64743.0,1091.0,6403.0,SULAWESI SELATAN,434.0
0,2021-07-19,17.0,321.0,13.0,72588.0,65064.0,1108.0,6416.0,SULAWESI SELATAN,351.0
0,2021-07-20,19.0,370.0,102.0,73079.0,65434.0,1127.0,6518.0,SULAWESI SELATAN,491.0
0,2021-07-21,16.0,248.0,-31.0,73312.0,65682.0,1143.0,6487.0,SULAWESI SELATAN,233.0
0,2021-07-22,12.0,404.0,538.0,74266.0,66086.0,1155.0,7025.0,SULAWESI SELATAN,954.0
0,2021-07-23,19.0,480.0,787.0,75552.0,66566.0,1174.0,7812.0,SULAWESI SELATAN,1286.0
0,2021-07-24,7.0,297.0,511.0,76367.0,66863.0,1181.0,8323.0,SULAWESI SELATAN,815.0
0,2021-07-25,19.0,643.0,218.0,77247.0,67506.0,1200.0,8541.0,SULAWESI SELATAN,880.0
0,2021-07-26,6.0,613.0,38.0,77904.0,68119.0,1206.0,8579.0,SULAWESI SELATAN,657.0
0,2021-07-27,17.0,741.0,196.0,78858.0,68860.0,1223.0,8775.0,SULAWESI SELATAN,954.0
0,2021-07-28,35.0,721.0,389.0,80003.0,69581.0,1258.0,9164.0,SULAWESI SELATAN,1145.0
0,2021-07-29,27.0,574.0,758.0,81362.0,70155.0,1285.0,9922.0,SULAWESI SELATAN,1359.0
0,2021-07-30,29.0,351.0,702.0,82444.0,70506.0,1314.0,10624.0,SULAWESI SELATAN,1082.0
0,2021-07-31,21.0,699.0,548.0,83712.0,71205.0,1335.0,11172.0,SULAWESI SELATAN,1268.0
0,2021-08-01,27.0,695.0,74.0,84508.0,71900.0,1362.0,11246.0,SULAWESI SELATAN,796.0
0,2021-08-02,17.0,670.0,-147.0,85048.0,72570.0,1379.0,11099.0,SULAWESI SELATAN,540.0
0,2021-08-03,17.0,540.0,574.0,86179.0,73110.0,1396.0,11673.0,SULAWESI SELATAN,1131.0
0,2021-08-04,35.0,589.0,619.0,87422.0,73699.0,1431.0,12292.0,SULAWESI SELATAN,1243.0
0,2021-08-05,25.0,605.0,566.0,88618.0,74304.0,1456.0,12858.0,SULAWESI SELATAN,1196.0
0,2021-08-06,25.0,1133.0,8.0,89784.0,75437.0,1481.0,12866.0,SULAWESI SELATAN,1166.0
0,2021-08-07,21.0,627.0,184.0,90616.0,76064.0,1502.0,13050.0,SULAWESI SELATAN,832.0
0,2021-08-08,28.0,726.0,-19.0,91351.0,76790.0,1530.0,13031.0,SULAWESI SELATAN,735.0
0,2021-08-09,30.0,1761.0,-984.0,92158.0,78551.0,1560.0,12047.0,SULAWESI SELATAN,807.0
0,2021-08-10,26.0,886.0,51.0,93121.0,79437.0,1586.0,12098.0,SULAWESI SELATAN,963.0
0,2021-08-11,28.0,978.0,21.0,94148.0,80415.0,1614.0,12119.0,SULAWESI SELATAN,1027.0
0,2021-08-12,28.0,866.0,-196.0,94846.0,81281.0,1642.0,11923.0,SULAWESI SELATAN,698.0
0,2021-08-13,28.0,999.0,60.0,95933.0,82280.0,1670.0,11983.0,SULAWESI SELATAN,1087.0
0,2021-08-14,16.0,1015.0,-13.0,96951.0,83295.0,1686.0,11970.0,SULAWESI SELATAN,1018.0
0,2021-08-15,26.0,683.0,-68.0,97592.0,83978.0,1712.0,11902.0,SULAWESI SELATAN,641.0
0,2021-08-16,19.0,820.0,-503.0,97928.0,84798.0,1731.0,11399.0,SULAWESI SELATAN,336.0
0,2021-08-17,30.0,757.0,-313.0,98402.0,85555.0,1761.0,11086.0,SULAWESI SELATAN,474.0
0,2021-08-18,16.0,524.0,-45.0,98897.0,86079.0,1777.0,11041.0,SULAWESI SELATAN,495.0
0,2021-08-19,26.0,241.0,625.0,99789.0,86320.0,1803.0,11666.0,SULAWESI SELATAN,892.0
0,2021-08-20,21.0,1055.0,-391.0,100474.0,87375.0,1824.0,11275.0,SULAWESI SELATAN,685.0
0,2021-08-21,21.0,972.0,-442.0,101025.0,88347.0,1845.0,10833.0,SULAWESI SELATAN,551.0
0,2021-08-22,20.0,1222.0,-831.0,101436.0,89569.0,1865.0,10002.0,SULAWESI SELATAN,411.0
0,2021-08-23,20.0,1180.0,-1021.0,101615.0,90749.0,1885.0,8981.0,SULAWESI SELATAN,179.0
0,2021-08-24,11.0,995.0,-456.0,102165.0,91744.0,1896.0,8525.0,SULAWESI SELATAN,550.0
0,2021-08-25,32.0,638.0,-105.0,102730.0,92382.0,1928.0,8420.0,SULAWESI SELATAN,565.0
0,2021-08-26,12.0,699.0,-263.0,103178.0,93081.0,1940.0,8157.0,SULAWESI SELATAN,448.0
0,2021-08-27,11.0,398.0,-27.0,103560.0,93479.0,1951.0,8130.0,SULAWESI SELATAN,382.0
0,2021-08-28,25.0,1315.0,-966.0,103934.0,94794.0,1976.0,7164.0,SULAWESI SELATAN,374.0
0,2021-08-29,9.0,1039.0,-838.0,104144.0,95833.0,1985.0,6326.0,SULAWESI SELATAN,210.0
0,2021-08-30,10.0,701.0,-606.0,104249.0,96534.0,1995.0,5720.0,SULAWESI SELATAN,105.0
0,2021-08-31,20.0,612.0,-243.0,104638.0,97146.0,2015.0,5477.0,SULAWESI SELATAN,389.0
0,2021-09-01,10.0,516.0,-229.0,104935.0,97662.0,2025.0,5248.0,SULAWESI SELATAN,297.0
0,2021-09-02,28.0,625.0,-386.0,105202.0,98287.0,2053.0,4862.0,SULAWESI SELATAN,267.0
0,2021-09-03,11.0,544.0,-317.0,105440.0,98831.0,2064.0,4545.0,SULAWESI SELATAN,238.0
0,2021-09-04,2.0,582.0,-336.0,105688.0,99413.0,2066.0,4209.0,SULAWESI SELATAN,248.0
0,2021-09-05,22.0,384.0,-265.0,105829.0,99797.0,2088.0,3944.0,SULAWESI SELATAN,141.0
0,2021-09-06,12.0,397.0,-300.0,105938.0,100194.0,2100.0,3644.0,SULAWESI SELATAN,109.0
0,2021-09-07,7.0,281.0,-54.0,106172.0,100475.0,2107.0,3590.0,SULAWESI SELATAN,234.0
0,2021-09-08,5.0,269.0,-34.0,106412.0,100744.0,2112.0,3556.0,SULAWESI SELATAN,240.0
0,2021-09-09,7.0,551.0,-375.0,106595.0,101295.0,2119.0,3181.0,SULAWESI SELATAN,183.0
0,2021-09-10,7.0,251.0,-78.0,106775.0,101546.0,2126.0,3103.0,SULAWESI SELATAN,180.0
0,2021-09-11,3.0,217.0,-73.0,106922.0,101763.0,2129.0,3030.0,SULAWESI SELATAN,147.0
0,2021-09-12,9.0,250.0,-176.0,107005.0,102013.0,2138.0,2854.0,SULAWESI SELATAN,83.0
0,2021-09-13,5.0,144.0,-80.0,107074.0,102157.0,2143.0,2774.0,SULAWESI SELATAN,69.0
0,2021-09-14,3.0,219.0,-63.0,107233.0,102376.0,2146.0,2711.0,SULAWESI SELATAN,159.0
0,2021-09-15,3.0,167.0,-16.0,107387.0,102543.0,2149.0,2695.0,SULAWESI SELATAN,154.0
0,2021-09-16,14.0,203.0,-92.0,107512.0,102746.0,2163.0,2603.0,SULAWESI SELATAN,125.0
0,2021-09-17,11.0,142.0,-29.0,107636.0,102888.0,2174.0,2574.0,SULAWESI SELATAN,124.0
0,2021-09-18,1.0,225.0,-130.0,107732.0,103113.0,2175.0,2444.0,SULAWESI SELATAN,96.0
0,2021-09-19,2.0,242.0,-166.0,107810.0,103355.0,2177.0,2278.0,SULAWESI SELATAN,78.0
0,2021-09-20,2.0,61.0,-43.0,107830.0,103416.0,2179.0,2235.0,SULAWESI SELATAN,20.0
0,2021-09-21,1.0,193.0,-85.0,107939.0,103609.0,2180.0,2150.0,SULAWESI SELATAN,109.0
0,2021-09-22,1.0,146.0,-47.0,108039.0,103755.0,2181.0,2103.0,SULAWESI SELATAN,100.0
0,2021-09-23,4.0,151.0,-49.0,108145.0,103906.0,2185.0,2054.0,SULAWESI SELATAN,106.0
0,2021-09-24,4.0,127.0,-48.0,108228.0,104033.0,2189.0,2006.0,SULAWESI SELATAN,83.0
0,2021-09-25,4.0,117.0,-21.0,108328.0,104150.0,2193.0,1985.0,SULAWESI SELATAN,100.0
0,2021-09-26,2.0,50.0,-6.0,108374.0,104200.0,2195.0,1979.0,SULAWESI SELATAN,46.0
0,2021-09-27,3.0,85.0,-58.0,108404.0,104285.0,2198.0,1921.0,SULAWESI SELATAN,30.0
0,2021-09-28,2.0,52.0,12.0,108470.0,104337.0,2200.0,1933.0,SULAWESI SELATAN,66.0
0,2021-09-29,1.0,70.0,-20.0,108521.0,104407.0,2201.0,1913.0,SULAWESI SELATAN,51.0
0,2021-09-30,2.0,80.0,-20.0,108583.0,104487.0,2203.0,1893.0,SULAWESI SELATAN,62.0
0,2021-10-01,0.0,69.0,-24.0,108628.0,104556.0,2203.0,1869.0,SULAWESI SELATAN,45.0
0,2021-10-02,3.0,108.0,-55.0,108684.0,104664.0,2206.0,1814.0,SULAWESI SELATAN,56.0
0,2021-10-03,1.0,136.0,-83.0,108738.0,104800.0,2207.0,1731.0,SULAWESI SELATAN,54.0
0,2021-10-04,7.0,28.0,-7.0,108766.0,104828.0,2214.0,1724.0,SULAWESI SELATAN,28.0
0,2021-10-05,0.0,130.0,-83.0,108813.0,104958.0,2214.0,1641.0,SULAWESI SELATAN,47.0
0,2021-10-06,2.0,132.0,-77.0,108870.0,105090.0,2216.0,1564.0,SULAWESI SELATAN,57.0
0,2021-10-07,0.0,46.0,-2.0,108914.0,105136.0,2216.0,1562.0,SULAWESI SELATAN,44.0
0,2021-10-08,0.0,83.0,-52.0,108945.0,105219.0,2216.0,1510.0,SULAWESI SELATAN,31.0
0,2021-10-09,2.0,39.0,16.0,109002.0,105258.0,2218.0,1526.0,SULAWESI SELATAN,57.0
0,2021-10-10,1.0,90.0,-65.0,109028.0,105348.0,2219.0,1461.0,SULAWESI SELATAN,26.0
0,2021-10-11,0.0,74.0,-50.0,109052.0,105422.0,2219.0,1411.0,SULAWESI SELATAN,24.0
0,2021-10-12,4.0,170.0,-113.0,109113.0,105592.0,2223.0,1298.0,SULAWESI SELATAN,61.0
0,2021-10-13,0.0,65.0,-5.0,109173.0,105657.0,2223.0,1293.0,SULAWESI SELATAN,60.0
0,2021-10-14,3.0,107.0,-61.0,109222.0,105764.0,2226.0,1232.0,SULAWESI SELATAN,49.0
0,2021-10-15,0.0,107.0,-76.0,109253.0,105871.0,2226.0,1156.0,SULAWESI SELATAN,31.0
0,2021-10-16,0.0,108.0,-78.0,109283.0,105979.0,2226.0,1078.0,SULAWESI SELATAN,30.0
0,2021-10-17,0.0,11.0,26.0,109320.0,105990.0,2226.0,1104.0,SULAWESI SELATAN,37.0
0,2021-10-18,1.0,154.0,-107.0,109368.0,106144.0,2227.0,997.0,SULAWESI SELATAN,48.0
0,2021-10-19,0.0,136.0,-88.0,109416.0,106280.0,2227.0,909.0,SULAWESI SELATAN,48.0
0,2021-10-20,2.0,95.0,-56.0,109457.0,106375.0,2229.0,853.0,SULAWESI SELATAN,41.0
0,2021-10-21,1.0,163.0,-143.0,109478.0,106538.0,2230.0,710.0,SULAWESI SELATAN,21.0
0,2021-10-22,0.0,129.0,-99.0,109508.0,106667.0,2230.0,611.0,SULAWESI SELATAN,30.0
0,2021-10-23,1.0,202.0,-171.0,109540.0,106869.0,2231.0,440.0,SULAWESI SELATAN,32.0
0,2021-10-24,0.0,57.0,-39.0,109558.0,106926.0,2231.0,401.0,SULAWESI SELATAN,18.0
0,2021-10-25,0.0,36.0,-18.0,109576.0,106962.0,2231.0,383.0,SULAWESI SELATAN,18.0
0,2021-10-26,0.0,44.0,-22.0,109598.0,107006.0,2231.0,361.0,SULAWESI SELATAN,22.0
0,2021-10-27,0.0,38.0,-5.0,109631.0,107044.0,2231.0,356.0,SULAWESI SELATAN,33.0
0,2021-10-28,1.0,36.0,-16.0,109652.0,107080.0,2232.0,340.0,SULAWESI SELATAN,21.0
0,2021-10-29,0.0,3.0,4.0,109659.0,107083.0,2232.0,344.0,SULAWESI SELATAN,7.0
0,2021-10-30,0.0,47.0,-36.0,109670.0,107130.0,2232.0,308.0,SULAWESI SELATAN,11.0
0,2021-10-31,0.0,15.0,-6.0,109679.0,107145.0,2232.0,302.0,SULAWESI SELATAN,9.0
0,2021-11-01,0.0,26.0,-16.0,109689.0,107171.0,2232.0,286.0,SULAWESI SELATAN,10.0
0,2021-11-02,1.0,55.0,-40.0,109705.0,107226.0,2233.0,246.0,SULAWESI SELATAN,16.0
0,2021-11-03,0.0,33.0,-13.0,109725.0,107259.0,2233.0,233.0,SULAWESI SELATAN,20.0
0,2021-11-04,0.0,30.0,-14.0,109741.0,107289.0,2233.0,219.0,SULAWESI SELATAN,16.0
0,2021-11-05,1.0,24.0,-15.0,109751.0,107313.0,2234.0,204.0,SULAWESI SELATAN,10.0
0,2021-11-06,1.0,20.0,-14.0,109758.0,107333.0,2235.0,190.0,SULAWESI SELATAN,7.0
0,2021-11-07,0.0,1.0,9.0,109768.0,107334.0,2235.0,199.0,SULAWESI SELATAN,10.0
0,2021-11-08,0.0,42.0,-31.0,109779.0,107376.0,2235.0,168.0,SULAWESI SELATAN,11.0
0,2021-11-09,0.0,13.0,4.0,109796.0,107389.0,2235.0,172.0,SULAWESI SELATAN,17.0
0,2021-11-10,0.0,12.0,-2.0,109806.0,107401.0,2235.0,170.0,SULAWESI SELATAN,10.0
0,2021-11-11,0.0,24.0,-15.0,109815.0,107425.0,2235.0,155.0,SULAWESI SELATAN,9.0
0,2021-11-12,0.0,4.0,1.0,109820.0,107429.0,2235.0,156.0,SULAWESI SELATAN,5.0
0,2021-11-13,0.0,6.0,2.0,109828.0,107435.0,2235.0,158.0,SULAWESI SELATAN,8.0
0,2021-11-14,0.0,19.0,-8.0,109839.0,107454.0,2235.0,150.0,SULAWESI SELATAN,11.0
0,2021-11-15,0.0,13.0,-10.0,109842.0,107467.0,2235.0,140.0,SULAWESI SELATAN,3.0
0,2021-11-16,0.0,4.0,3.0,109849.0,107471.0,2235.0,143.0,SULAWESI SELATAN,7.0
0,2021-11-17,1.0,10.0,-9.0,109851.0,107481.0,2236.0,134.0,SULAWESI SELATAN,2.0
0,2021-11-18,0.0,13.0,-5.0,109859.0,107494.0,2236.0,129.0,SULAWESI SELATAN,8.0
0,2021-11-19,0.0,9.0,-5.0,109863.0,107503.0,2236.0,124.0,SULAWESI SELATAN,4.0
0,2021-11-20,0.0,2.0,3.0,109868.0,107505.0,2236.0,127.0,SULAWESI SELATAN,5.0
0,2021-11-21,0.0,5.0,-2.0,109871.0,107510.0,2236.0,125.0,SULAWESI SELATAN,3.0
0,2021-11-22,0.0,9.0,-3.0,109877.0,107519.0,2236.0,122.0,SULAWESI SELATAN,6.0
0,2021-11-23,0.0,3.0,2.0,109882.0,107522.0,2236.0,124.0,SULAWESI SELATAN,5.0
0,2021-11-24,0.0,4.0,1.0,109887.0,107526.0,2236.0,125.0,SULAWESI SELATAN,5.0
0,2021-11-25,0.0,4.0,3.0,109894.0,107530.0,2236.0,128.0,SULAWESI SELATAN,7.0
0,2021-11-26,1.0,15.0,-15.0,109895.0,107545.0,2237.0,113.0,SULAWESI SELATAN,1.0
0,2021-11-27,0.0,3.0,1.0,109899.0,107548.0,2237.0,114.0,SULAWESI SELATAN,4.0
0,2021-11-28,0.0,55.0,-50.0,109904.0,107603.0,2237.0,64.0,SULAWESI SELATAN,5.0
0,2021-11-29,0.0,7.0,-6.0,109905.0,107610.0,2237.0,58.0,SULAWESI SELATAN,1.0
0,2021-11-30,0.0,13.0,-1.0,109917.0,107623.0,2237.0,57.0,SULAWESI SELATAN,12.0
0,2021-12-01,0.0,5.0,-4.0,109918.0,107628.0,2237.0,53.0,SULAWESI SELATAN,1.0
0,2021-12-02,1.0,6.0,-6.0,109919.0,107634.0,2238.0,47.0,SULAWESI SELATAN,1.0
0,2021-12-03,0.0,0.0,7.0,109926.0,107634.0,2238.0,54.0,SULAWESI SELATAN,7.0
0,2021-12-04,1.0,10.0,-11.0,109926.0,107644.0,2239.0,43.0,SULAWESI SELATAN,0.0
0,2021-12-05,0.0,3.0,-3.0,109926.0,107647.0,2239.0,40.0,SULAWESI SELATAN,0.0
0,2021-12-06,0.0,2.0,1.0,109929.0,107649.0,2239.0,41.0,SULAWESI SELATAN,3.0
0,2021-12-07,0.0,4.0,-3.0,109930.0,107653.0,2239.0,38.0,SULAWESI SELATAN,1.0
0,2021-12-08,1.0,2.0,0.0,109933.0,107655.0,2240.0,38.0,SULAWESI SELATAN,3.0
0,2021-12-09,0.0,3.0,0.0,109936.0,107658.0,2240.0,38.0,SULAWESI SELATAN,3.0
0,2021-12-10,0.0,5.0,-5.0,109936.0,107663.0,2240.0,33.0,SULAWESI SELATAN,0.0
0,2021-12-11,0.0,6.0,4.0,109946.0,107669.0,2240.0,37.0,SULAWESI SELATAN,10.0
0,2021-12-12,0.0,4.0,-2.0,109948.0,107673.0,2240.0,35.0,SULAWESI SELATAN,2.0
0,2021-12-13,0.0,3.0,-3.0,109948.0,107676.0,2240.0,32.0,SULAWESI SELATAN,0.0
0,2021-12-14,0.0,1.0,4.0,109953.0,107677.0,2240.0,36.0,SULAWESI SELATAN,5.0
0,2021-12-15,0.0,3.0,0.0,109956.0,107680.0,2240.0,36.0,SULAWESI SELATAN,3.0
0,2021-12-16,0.0,4.0,-1.0,109959.0,107684.0,2240.0,35.0,SULAWESI SELATAN,3.0
0,2021-12-17,0.0,0.0,3.0,109962.0,107684.0,2240.0,38.0,SULAWESI SELATAN,3.0
0,2021-12-18,0.0,2.0,-2.0,109962.0,107686.0,2240.0,36.0,SULAWESI SELATAN,0.0
0,2021-12-19,0.0,5.0,-1.0,109966.0,107691.0,2240.0,35.0,SULAWESI SELATAN,4.0
0,2021-12-20,0.0,3.0,-1.0,109968.0,107694.0,2240.0,34.0,SULAWESI SELATAN,2.0
0,2021-12-21,0.0,1.0,1.0,109970.0,107695.0,2240.0,35.0,SULAWESI SELATAN,2.0
0,2021-12-22,1.0,5.0,-1.0,109975.0,107700.0,2241.0,34.0,SULAWESI SELATAN,5.0
0,2021-12-23,0.0,5.0,-2.0,109978.0,107705.0,2241.0,32.0,SULAWESI SELATAN,3.0
0,2021-12-24,0.0,4.0,-1.0,109981.0,107709.0,2241.0,31.0,SULAWESI SELATAN,3.0
0,2021-12-25,0.0,1.0,2.0,109984.0,107710.0,2241.0,33.0,SULAWESI SELATAN,3.0
0,2021-12-26,0.0,1.0,-1.0,109984.0,107711.0,2241.0,32.0,SULAWESI SELATAN,0.0
0,2021-12-27,0.0,3.0,-3.0,109984.0,107714.0,2241.0,29.0,SULAWESI SELATAN,0.0
0,2021-12-28,0.0,3.0,7.0,109994.0,107717.0,2241.0,36.0,SULAWESI SELATAN,10.0
0,2021-12-29,0.0,0.0,1.0,109995.0,107717.0,2241.0,37.0,SULAWESI SELATAN,1.0
0,2021-12-30,0.0,1.0,3.0,109999.0,107718.0,2241.0,40.0,SULAWESI SELATAN,4.0
0,2021-12-31,0.0,4.0,-3.0,110000.0,107722.0,2241.0,37.0,SULAWESI SELATAN,1.0
0,2022-01-01,0.0,6.0,-1.0,110005.0,107728.0,2241.0,36.0,SULAWESI SELATAN,5.0
0,2022-01-02,0.0,0.0,2.0,110007.0,107728.0,2241.0,38.0,SULAWESI SELATAN,2.0
0,2022-01-03,0.0,4.0,-4.0,110007.0,107732.0,2241.0,34.0,SULAWESI SELATAN,0.0
0,2022-01-04,0.0,3.0,4.0,110014.0,107735.0,2241.0,38.0,SULAWESI SELATAN,7.0
0,2022-01-05,0.0,4.0,0.0,110018.0,107739.0,2241.0,38.0,SULAWESI SELATAN,4.0
0,2022-01-06,0.0,0.0,3.0,110021.0,107739.0,2241.0,41.0,SULAWESI SELATAN,3.0
0,2022-01-07,0.0,3.0,1.0,110025.0,107742.0,2241.0,42.0,SULAWESI SELATAN,4.0
0,2022-01-08,0.0,5.0,0.0,110030.0,107747.0,2241.0,42.0,SULAWESI SELATAN,5.0
0,2022-01-09,0.0,7.0,0.0,110037.0,107754.0,2241.0,42.0,SULAWESI SELATAN,7.0
0,2022-01-10,0.0,6.0,-6.0,110037.0,107760.0,2241.0,36.0,SULAWESI SELATAN,0.0
0,2022-01-11,0.0,2.0,-1.0,110038.0,107762.0,2241.0,35.0,SULAWESI SELATAN,1.0
0,2022-01-12,0.0,0.0,11.0,110049.0,107762.0,2241.0,46.0,SULAWESI SELATAN,11.0
0,2022-01-13,0.0,6.0,11.0,110066.0,107768.0,2241.0,57.0,SULAWESI SELATAN,17.0
0,2022-01-14,0.0,4.0,-1.0,110069.0,107772.0,2241.0,56.0,SULAWESI SELATAN,3.0
0,2022-01-15,1.0,3.0,6.0,110079.0,107775.0,2242.0,62.0,SULAWESI SELATAN,10.0
0,2022-01-16,0.0,4.0,2.0,110085.0,107779.0,2242.0,64.0,SULAWESI SELATAN,6.0
0,2022-01-17,0.0,0.0,0.0,110085.0,107779.0,2242.0,64.0,SULAWESI SELATAN,0.0
0,2022-01-18,0.0,3.0,2.0,110090.0,107782.0,2242.0,66.0,SULAWESI SELATAN,5.0
0,2022-01-19,0.0,1.0,7.0,110098.0,107783.0,2242.0,73.0,SULAWESI SELATAN,8.0
0,2022-01-20,0.0,6.0,2.0,110106.0,107789.0,2242.0,75.0,SULAWESI SELATAN,8.0
0,2022-01-21,0.0,6.0,1.0,110113.0,107795.0,2242.0,76.0,SULAWESI SELATAN,7.0
0,2022-01-22,1.0,6.0,1.0,110121.0,107801.0,2243.0,77.0,SULAWESI SELATAN,8.0
0,2022-01-23,0.0,4.0,0.0,110125.0,107805.0,2243.0,77.0,SULAWESI SELATAN,4.0
0,2022-01-24,0.0,4.0,5.0,110134.0,107809.0,2243.0,82.0,SULAWESI SELATAN,9.0
0,2022-01-25,0.0,4.0,11.0,110149.0,107813.0,2243.0,93.0,SULAWESI SELATAN,15.0
0,2022-01-26,0.0,19.0,-7.0,110161.0,107832.0,2243.0,86.0,SULAWESI SELATAN,12.0
0,2022-01-27,0.0,3.0,17.0,110181.0,107835.0,2243.0,103.0,SULAWESI SELATAN,20.0
0,2022-01-28,0.0,5.0,20.0,110206.0,107840.0,2243.0,123.0,SULAWESI SELATAN,25.0
0,2022-01-29,1.0,8.0,0.0,110215.0,107848.0,2244.0,123.0,SULAWESI SELATAN,9.0
0,2022-01-30,0.0,3.0,19.0,110237.0,107851.0,2244.0,142.0,SULAWESI SELATAN,22.0
0,2022-01-31,1.0,7.0,13.0,110258.0,107858.0,2245.0,155.0,SULAWESI SELATAN,21.0
0,2022-02-01,0.0,10.0,40.0,110308.0,107868.0,2245.0,195.0,SULAWESI SELATAN,50.0
0,2022-02-02,0.0,7.0,32.0,110347.0,107875.0,2245.0,227.0,SULAWESI SELATAN,39.0
0,2022-02-03,0.0,0.0,106.0,110453.0,107875.0,2245.0,333.0,SULAWESI SELATAN,106.0
0,2022-02-04,0.0,6.0,113.0,110572.0,107881.0,2245.0,446.0,SULAWESI SELATAN,119.0
0,2022-02-05,2.0,8.0,113.0,110695.0,107889.0,2247.0,559.0,SULAWESI SELATAN,123.0
0,2022-02-06,0.0,11.0,98.0,110804.0,107900.0,2247.0,657.0,SULAWESI SELATAN,109.0
0,2022-02-07,1.0,21.0,59.0,110885.0,107921.0,2248.0,716.0,SULAWESI SELATAN,81.0
0,2022-02-08,0.0,17.0,258.0,111160.0,107938.0,2248.0,974.0,SULAWESI SELATAN,275.0
0,2022-02-09,0.0,17.0,434.0,111611.0,107955.0,2248.0,1408.0,SULAWESI SELATAN,451.0
0,2022-02-10,0.0,30.0,410.0,112051.0,107985.0,2248.0,1818.0,SULAWESI SELATAN,440.0
0,2022-02-11,1.0,33.0,404.0,112489.0,108018.0,2249.0,2222.0,SULAWESI SELATAN,438.0
0,2022-02-12,3.0,34.0,777.0,113303.0,108052.0,2252.0,2999.0,SULAWESI SELATAN,814.0
0,2022-02-13,1.0,31.0,482.0,113817.0,108083.0,2253.0,3481.0,SULAWESI SELATAN,514.0
0,2022-02-14,0.0,72.0,258.0,114147.0,108155.0,2253.0,3739.0,SULAWESI SELATAN,330.0
0,2022-02-15,1.0,84.0,1096.0,115328.0,108239.0,2254.0,4835.0,SULAWESI SELATAN,1181.0
0,2022-02-16,3.0,126.0,1616.0,117073.0,108365.0,2257.0,6451.0,SULAWESI SELATAN,1745.0
0,2022-02-17,3.0,191.0,1515.0,118782.0,108556.0,2260.0,7966.0,SULAWESI SELATAN,1709.0
0,2022-02-18,10.0,88.0,1765.0,120645.0,108644.0,2270.0,9731.0,SULAWESI SELATAN,1863.0
